spotter,spotted,start_game_tick,end_game_tick,spotter_id,spotted_id,demo,hacking,start_frame_num,end_frame_num,color
EPSILON MAJ3R,apEX[D],15444,15474,90,97,320_titan-epsilon_de_cache.dem,0,3416,3445,greenBlue
EPSILON MAJ3R,Ex6TenZ,15460,15609,90,94,320_titan-epsilon_de_cache.dem,0,3432,3572,red
EPSILON MAJ3R,Maniac,16392,16518,90,96,320_titan-epsilon_de_cache.dem,0,4305,4424,green
EPSILON MAJ3R,Maniac,24255,24337,90,96,320_titan-epsilon_de_cache.dem,0,11677,11754,green
EPSILON MAJ3R,kennyS,33963,34036,90,98,320_titan-epsilon_de_cache.dem,0,20779,20847,redBlue
EPSILON MAJ3R,kennyS,34160,34312,90,98,320_titan-epsilon_de_cache.dem,0,20963,21106,redBlue
EPSILON MAJ3R,apEX[D],34357,34368,90,97,320_titan-epsilon_de_cache.dem,0,21148,21158,greenBlue
EPSILON MAJ3R,apEX[D],34416,34422,90,97,320_titan-epsilon_de_cache.dem,0,21203,21209,greenBlue
EPSILON MAJ3R,apEX[D],34426,34540,90,97,320_titan-epsilon_de_cache.dem,0,21212,21319,greenBlue
EPSILON MAJ3R,apEX[D],34916,35004,90,97,320_titan-epsilon_de_cache.dem,0,21672,21755,greenBlue
EPSILON MAJ3R,apEX[D],43823,43834,90,97,320_titan-epsilon_de_cache.dem,0,30022,30033,greenBlue
EPSILON MAJ3R,Maniac,44460,44466,90,96,320_titan-epsilon_de_cache.dem,0,30619,30625,green
EPSILON MAJ3R,Maniac,47528,47649,90,96,320_titan-epsilon_de_cache.dem,0,33496,33609,green
EPSILON MAJ3R,kennyS,47575,47606,90,98,320_titan-epsilon_de_cache.dem,0,33540,33569,redBlue
EPSILON MAJ3R,Maniac,47652,47698,90,96,320_titan-epsilon_de_cache.dem,0,33613,33655,green
EPSILON MAJ3R,apEX[D],64184,64256,90,97,320_titan-epsilon_de_cache.dem,0,49111,49179,greenBlue
EPSILON MAJ3R,apEX[D],64292,64320,90,97,320_titan-epsilon_de_cache.dem,0,49212,49238,greenBlue
EPSILON MAJ3R,apEX[D],71879,71885,90,97,320_titan-epsilon_de_cache.dem,0,56325,56331,greenBlue
EPSILON MAJ3R,kennyS,77222,77298,90,98,320_titan-epsilon_de_cache.dem,0,61334,61406,redBlue
EPSILON MAJ3R,kennyS,77353,77379,90,98,320_titan-epsilon_de_cache.dem,0,61457,61481,redBlue
EPSILON MAJ3R,Maniac,77453,77498,90,96,320_titan-epsilon_de_cache.dem,0,61550,61593,green
EPSILON MAJ3R,kennyS,77474,77498,90,98,320_titan-epsilon_de_cache.dem,0,61570,61593,redBlue
EPSILON MAJ3R,Maniac,86569,86653,90,96,320_titan-epsilon_de_cache.dem,0,70096,70175,green
EPSILON MAJ3R,apEX[D],88465,88498,90,97,320_titan-epsilon_de_cache.dem,0,71874,71905,greenBlue
EPSILON MAJ3R,kennyS,89136,89160,90,98,320_titan-epsilon_de_cache.dem,0,72504,72525,redBlue
EPSILON MAJ3R,KQLY,106530,106580,90,95,320_titan-epsilon_de_cache.dem,0,88810,88857,blue
EPSILON MAJ3R,KQLY,106825,106838,90,95,320_titan-epsilon_de_cache.dem,0,89087,89099,blue
EPSILON MAJ3R,KQLY,106996,107026,90,95,320_titan-epsilon_de_cache.dem,0,89247,89275,blue
EPSILON MAJ3R,Maniac,119897,119986,90,96,320_titan-epsilon_de_cache.dem,0,101342,101425,green
EPSILON MAJ3R,Ex6TenZ,120138,120349,90,94,320_titan-epsilon_de_cache.dem,0,101568,101765,red
EPSILON MAJ3R,Maniac,120140,120349,90,96,320_titan-epsilon_de_cache.dem,0,101570,101765,green
EPSILON MAJ3R,Ex6TenZ,125701,125733,90,94,320_titan-epsilon_de_cache.dem,0,106784,106813,red
EPSILON MAJ3R,KQLY,125738,125753,90,95,320_titan-epsilon_de_cache.dem,0,106818,106832,blue
EPSILON MAJ3R,KQLY,125814,125846,90,95,320_titan-epsilon_de_cache.dem,0,106889,106919,blue
EPSILON MAJ3R,Ex6TenZ,125877,126002,90,94,320_titan-epsilon_de_cache.dem,0,106949,107066,red
EPSILON MAJ3R,kennyS,125963,125991,90,98,320_titan-epsilon_de_cache.dem,0,107029,107055,redBlue
EPSILON MAJ3R,Ex6TenZ,126053,126064,90,94,320_titan-epsilon_de_cache.dem,0,107113,107124,red
EPSILON MAJ3R,kennyS,126134,126137,90,98,320_titan-epsilon_de_cache.dem,0,107189,107192,redBlue
EPSILON MAJ3R,Ex6TenZ,126147,126174,90,94,320_titan-epsilon_de_cache.dem,0,107201,107227,red
