119,Michelle Obama,i_eat_short_people_for_breakfast,7651,7733,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
120,Michelle Obama,Henry,7869,7917,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1
121,Michelle Obama,i_eat_short_people_for_breakfast,10284,10342,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
122,Michelle Obama,i_eat_short_people_for_breakfast,10376,10388,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
123,Michelle Obama,Adam,13462,13480,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
124,Michelle Obama,Adam,13498,13512,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
125,Michelle Obama,Adam,13528,13686,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
126,Michelle Obama,i_eat_short_people_for_breakfast,13565,13630,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
127,Michelle Obama,Adam,13910,13974,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
128,Michelle Obama,i_eat_short_people_for_breakfast,13916,13960,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
129,Michelle Obama,i_eat_short_people_for_breakfast,14032,14066,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
130,Michelle Obama,Adam,15901,16068,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
131,Michelle Obama,Henry,18107,18139,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1
132,Michelle Obama,i_eat_short_people_for_breakfast,18107,18259,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
133,Michelle Obama,Henry,20357,20397,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1
134,Michelle Obama,Henry,20513,20591,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1
135,Michelle Obama,Henry,20631,20697,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1
136,Michelle Obama,Henry,20771,20783,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1
137,Michelle Obama,i_eat_short_people_for_breakfast,21918,21952,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
138,Michelle Obama,Adam,22965,23011,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
139,Michelle Obama,i_eat_short_people_for_breakfast,22997,23093,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
140,Michelle Obama,i_eat_short_people_for_breakfast,23143,23195,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
141,Michelle Obama,i_eat_short_people_for_breakfast,23205,23214,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
142,Michelle Obama,i_eat_short_people_for_breakfast,23371,23421,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
143,Michelle Obama,Henry,23499,23539,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1
144,Michelle Obama,Michelle Obama,25340,25372,21,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
145,Michelle Obama,Henry,25852,25872,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1
146,Michelle Obama,Adam,25963,26002,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
147,Michelle Obama,Adam,26008,26140,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
148,Michelle Obama,Adam,27909,27928,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
149,Michelle Obama,Adam,27938,27993,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
150,Michelle Obama,i_eat_short_people_for_breakfast,28342,28381,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
151,Michelle Obama,Adam,30062,30094,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
152,Michelle Obama,i_eat_short_people_for_breakfast,30282,30296,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
153,Michelle Obama,i_eat_short_people_for_breakfast,30304,30360,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
154,Michelle Obama,Henry,30854,30962,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1
155,Michelle Obama,i_eat_short_people_for_breakfast,30860,30894,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
156,Michelle Obama,i_eat_short_people_for_breakfast,32803,32933,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
157,Michelle Obama,Adam,33268,33295,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
158,Michelle Obama,Henry,33273,33329,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1
159,Michelle Obama,Adam,33341,33435,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
160,Michelle Obama,Adam,33445,33466,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
161,Michelle Obama,Adam,33491,33595,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
162,Michelle Obama,Adam,35573,35629,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
163,Michelle Obama,i_eat_short_people_for_breakfast,35727,35771,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
164,Michelle Obama,i_eat_short_people_for_breakfast,35785,35839,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
165,Michelle Obama,i_eat_short_people_for_breakfast,35857,35881,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
166,Michelle Obama,i_eat_short_people_for_breakfast,37607,37637,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
167,Michelle Obama,Adam,37609,37637,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
168,Michelle Obama,Henry,37609,37637,21,19,9_19_21_durst_t_wang_ct_with_walls.dem,1
169,i_eat_short_people_for_breakfast,Pinkay,6971,7013,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
170,i_eat_short_people_for_breakfast,Pinkay,7067,7107,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
171,i_eat_short_people_for_breakfast,Pinkay,7127,7171,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
172,i_eat_short_people_for_breakfast,Pinkay,7209,7223,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
173,i_eat_short_people_for_breakfast,Pinkay,7260,7269,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
174,i_eat_short_people_for_breakfast,Tom,8029,8034,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
175,i_eat_short_people_for_breakfast,Pinkay,9311,9497,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
176,i_eat_short_people_for_breakfast,Malia Obama,9325,9375,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
177,i_eat_short_people_for_breakfast,Malia Obama,9429,9549,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
178,i_eat_short_people_for_breakfast,Tom,12045,12055,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
179,i_eat_short_people_for_breakfast,Kcirrem,12235,12277,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
180,i_eat_short_people_for_breakfast,Malia Obama,13967,14031,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
181,i_eat_short_people_for_breakfast,Kcirrem,14039,14101,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
182,i_eat_short_people_for_breakfast,Pinkay,14097,14101,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
183,i_eat_short_people_for_breakfast,Malia Obama,16432,16492,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
184,i_eat_short_people_for_breakfast,Pinkay,16562,16646,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
185,i_eat_short_people_for_breakfast,Tom,16562,16642,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
186,i_eat_short_people_for_breakfast,Pinkay,16666,16696,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
187,i_eat_short_people_for_breakfast,Kcirrem,17915,17941,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
188,i_eat_short_people_for_breakfast,Malia Obama,17925,18143,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
189,i_eat_short_people_for_breakfast,Malia Obama,20994,21116,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
190,i_eat_short_people_for_breakfast,Kcirrem,21314,21344,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
191,i_eat_short_people_for_breakfast,Malia Obama,25121,25179,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
192,i_eat_short_people_for_breakfast,Malia Obama,25247,25283,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
193,i_eat_short_people_for_breakfast,Kcirrem,25259,25305,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
194,i_eat_short_people_for_breakfast,Kcirrem,25379,25415,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
195,i_eat_short_people_for_breakfast,Pinkay,25565,25579,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
196,i_eat_short_people_for_breakfast,Pinkay,25594,25660,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
197,i_eat_short_people_for_breakfast,Pinkay,25665,25711,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
198,i_eat_short_people_for_breakfast,Tom,25773,25779,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
199,i_eat_short_people_for_breakfast,Tom,25837,25841,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
200,i_eat_short_people_for_breakfast,Kcirrem,26810,26830,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
201,i_eat_short_people_for_breakfast,Pinkay,27138,27212,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
202,i_eat_short_people_for_breakfast,Kcirrem,27220,27234,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
203,i_eat_short_people_for_breakfast,Pinkay,27540,27560,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
204,i_eat_short_people_for_breakfast,Tom,27548,27564,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
205,i_eat_short_people_for_breakfast,Pinkay,27866,27870,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
206,i_eat_short_people_for_breakfast,Tom,27870,27878,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
207,i_eat_short_people_for_breakfast,Kcirrem,28115,28160,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
208,i_eat_short_people_for_breakfast,Tom,28160,28228,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
209,i_eat_short_people_for_breakfast,Tom,29916,29922,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
210,i_eat_short_people_for_breakfast,Tom,30004,30064,24,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
211,i_eat_short_people_for_breakfast,Pinkay,30040,30090,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
212,i_eat_short_people_for_breakfast,Malia Obama,30452,30498,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
213,i_eat_short_people_for_breakfast,Kcirrem,32562,32586,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
214,i_eat_short_people_for_breakfast,Kcirrem,32590,32656,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
215,i_eat_short_people_for_breakfast,Malia Obama,32646,32672,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
216,i_eat_short_people_for_breakfast,Malia Obama,32680,32706,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
217,i_eat_short_people_for_breakfast,Pinkay,32854,32912,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
218,i_eat_short_people_for_breakfast,Pinkay,33122,33184,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
219,i_eat_short_people_for_breakfast,Kcirrem,36469,36517,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
220,i_eat_short_people_for_breakfast,Malia Obama,37177,37273,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
